Name	SMARTS	Reject	Accept
Ene_five_one_B	[cH]1[cH][cH][cH]c2[CH2]C(=[OX1])C(=C([CH2,CH3])[CH2,CH3])c12		['[cH]1[cH][cH][cH]c2[CH2]C(=[OX1])C(=C([CH2,CH3])[CH2,CH3])c12']
Ene_five_het_B	C1(=C)C(N=CS1)=O		['C1(=C)C(N=CS1)=O']
Ene_five_het_C	C1(C(C=C[!#1!#6]1)=C)=[!#1!#6]		['C1(C(C=C[!#1!#6]1)=C)=[!#1!#6]']
Ene_five_het_D	C1(=C)C(=[OX1])NNC1=[OX1]		['C1(=C)C(=[OX1])NNC1=[OX1]']
Ene_five_het_E	NC=!@C2C(=[OX1])c5c(cccc5)[!#1!#6]2		['NC=!@C2C(=[OX1])c5c(cccc5)[!#1!#6]2']
Ene_five_het_F	c1(ccccc1)[C!H0]=!@C2C(=[OX1])c5c(cccc5)S2		['c1(ccccc1)[C!H0]=!@C2C(=[OX1])c5c(cccc5)S2']
Ene_one_ene_A	C=!@C([!#1])-&@C(=!@[!#1!#6])-&@C(=!@C)[!#1]		['C=!@C([!#1])-&@C(=!@[!#1!#6])-&@C(=!@C)[!#1]']
Ene_one_ester	[#6][#6](=[#8])[#6!H0]=[#6]([#7!H0][#6])[#6](=[#8])[#8][#6]		['[#6][#6](=[#8])[#6!H0]=[#6]([#7!H0][#6])[#6](=[#8])[#8][#6]']
Ene_one_A	a1aaa(aa1)[C!H0]=[C!H0]C(=[OX1])Nc2cc3c(cc2)nc(cc3)N([#6])[#6]		['a1aaa(aa1)[C!H0]=[C!H0]C(=[OX1])Nc2cc3c(cc2)nc(cc3)N([#6])[#6]']
Ene_one_D	c([OH1])c-C(=[OX1])[C!H0]=C([#6])[#6]		['c([OH1])c-C(=[OX1])[C!H0]=C([#6])[#6]']
Ene_one_hal	[#6][#6]=[#6]([F,Cl,Br,I])[#6](=[OX1])[#6]		['[#6][#6]=[#6]([F,Cl,Br,I])[#6](=[OX1])[#6]']
Ene_cyano_A	[#6](C#[#7])(C#[#7])=Cc1ccccc1		['[#6](C#[#7])(C#[#7])=Cc1ccccc1']
Ene_rhod_B	[#16]1C(=O)NC(=O)C1=[#6!H0][$([#6]Br),$(c[cH]c([F,Cl,Br,I])cc[F,Cl,Br,I]),$(c[cH][cH]cS[CH2,CH3]),$(ccccccccccO[CH2,CH3]),$(c2c([CH2,CH3])n([CH2,CH3])c([CH2,CH3])c2)]		['[#16]1C(=O)NC(=O)C1=[#6!H0][$([#6]Br),$(c[cH]c([F,Cl,Br,I])cc[F,Cl,Br,I]),$(c[cH][cH]cS[CH2,CH3]),$(ccccccccccO[CH2,CH3]),$(c2c([CH2,CH3])n([CH2,CH3])c([CH2,CH3])c2)]']
Hzone_pipzn	[#6]N1[CH2][CH2]N([CH2][CH2]1)[#7]=[#6!H0]ca		['[#6]N1[CH2][CH2]N([CH2][CH2]1)[#7]=[#6!H0]ca']
Hzone_pyrrol	n1(C)[cH1][cH1][cH1]c1C=NN		['n1(C)[cH1][cH1][cH1]c1C=NN']
Hzone_enamin	[#7!H0][#7]=[#6][#6]([H,#6])=[#6]([#6])-!@[#7,#8&!H0]		['[#7!H0][#7]=[#6][#6]([H,#6])=[#6]([#6])-!@[#7,#8&!H0]']
Hzone_anil_di_alk	[CH2,CH3][#7]([CH2,CH3])c1[cH][cH]c([#6H]=[#7][#7][$([#6](=O)[CH2]Scn),$([#6](=O)[CH2]aan),$([#6](=O)cc[OH1]),$(cn),$([CH2][#6!H0][OH1])])[cH][cH]1		['[CH2,CH3][#7]([CH2,CH3])c1[cH][cH]c([#6H]=[#7][#7][$([#6](=O)[CH2]Scn),$([#6](=O)[CH2]aan),$([#6](=O)cc[OH1]),$(cn),$([CH2][#6!H0][OH1])])[cH][cH]1']
Hzone_acyl_naphthol	[cH]1[cH][cH][cH]c2c1[cH]c(C(=[OX1])[N!H0]N=C)c([OH1])[cH]2		['[cH]1[cH][cH][cH]c2c1[cH]c(C(=[OX1])[N!H0]N=C)c([OH1])[cH]2']
Keto_keto_beta_A	c1ccc2C(=[OX1])[CX4]C(=[OX1])c2c1		['c1ccc2C(=[OX1])[CX4]C(=[OX1])c2c1']
Keto_keto_beta_zone	cc[N!H0]N=C([CH2,CH3])[CH2]C([CH2,CH3])=N[N!H0]cc		['cc[N!H0]N=C([CH2,CH3])[CH2]C([CH2,CH3])=N[N!H0]cc']
Cyano_ene_amine_A	C(C#[NX1])(C#[NX1])C([NH2])=CC#[NX1]		['C(C#[NX1])(C#[NX1])C([NH2])=CC#[NX1]']
Cyano_pyridone_A	[#6]1(=[SX1])-,:[#7!H0]-,:*=,:*-,:*=,:[#6]1C#[NX1]		['[#6]1(=[SX1])-,:[#7!H0]-,:*=,:*-,:*=,:[#6]1C#[NX1]']
Cyano_pyridone_B	[#6]1(=,:[#6](-,:[#6](=O)-,:[#7]-,:[#6](=,:[#7]1)[!#1!#6])C#[#7])[#6]		['[#6]1(=,:[#6](-,:[#6](=O)-,:[#7]-,:[#6](=,:[#7]1)[!#1!#6])C#[#7])[#6]']
Cyano_imine_A	[N!H0]N=C(C#[NX1])C=[!#6&!R]		['[N!H0]N=C(C#[NX1])C=[!#6&!R]']
Cyano_imine_B	C(C#[NX1])(C#[NX1])=N[N!H0]c1ccccc1		['C(C#[NX1])(C#[NX1])=N[N!H0]c1ccccc1']
Cyano_cyano_A	C(C#[NX1])(C#[NX1])C([$(C#[NX1]),$(C=N)])C#[NX1]		['C(C#[NX1])(C#[NX1])C([$(C#[NX1]),$(C=N)])C#[NX1]']
Anil_alk_ene	c1ccc4c(c1)NCC9C4C=CC9		['c1ccc4c(c1)NCC9C4C=CC9']
Anil_no_alk	c1([NH2])[cH][cH]c([#7,#8,CH2,CH3])[cH][cH]1		['c1([NH2])[cH][cH]c([#7,#8,CH2,CH3])[cH][cH]1']
Anil_di_alk_furan_A	N([CH2,CH3])([CH2,CH3])c1oc(C=N[N!H0]C(=[!#1!#6]))[cH][cH]1		['N([CH2,CH3])([CH2,CH3])c1oc(C=N[N!H0]C(=[!#1!#6]))[cH][cH]1']
Amino_acridine_A	c1cccc5c1c(c8c(n5)cccc8)[#7]		['c1cccc5c1c(c8c(n5)cccc8)[#7]']
Thiaz_ene_A	C1([CH2,CH3,$(cc)])=C([H,CH2,CH3,$(C=O)])SC(N1([H,$([C!H0]),$(cc)]))=[#7!R]		['C1([CH2,CH3,$(cc)])=C([H,CH2,CH3,$(C=O)])SC(N1([H,$([C!H0]),$(cc)]))=[#7!R]']
Thiaz_ene_B	C1([$(NC(=[OX1])cc),NH2])=C(-!@C(=[OX1])N[CH2,CH3])SC(N1[$([CH2][CH]=[CH2]),$(cc)])=[SX1]		['C1([$(NC(=[OX1])cc),NH2])=C(-!@C(=[OX1])N[CH2,CH3])SC(N1[$([CH2][CH]=[CH2]),$(cc)])=[SX1]']
Thio_carbonate_A	[#8]1-,:[#6](-,:[#16]c4cc(ccc14)[#7,#8])=[OX1,SX1]		['[#8]1-,:[#6](-,:[#16]c4cc(ccc14)[#7,#8])=[OX1,SX1]']
Thiophene_amino_Aa	[NH2]c1sc([!#1])c([!#1])c1C=[OX1]		['[NH2]c1sc([!#1])c([!#1])c1C=[OX1]']
Thiophene_amino_Ab	[H,CH2,CH3,$(cc)]c1sc([#7!H0][#6](=O)[#6])c(C(=O)[#8])c1[$(c2ccccc2),$(c3sccc3)]		['[H,CH2,CH3,$(cc)]c1sc([#7!H0][#6](=O)[#6])c(C(=O)[#8])c1[$(c2ccccc2),$(c3sccc3)]']
Thiophene_hydroxy	[#16]1-,:[#6]=,:[#6]-,:[#6](=,:[#6]1)[OH1]		['[#16]1-,:[#6]=,:[#6]-,:[#6](=,:[#6]1)[OH1]']
Sulfonamide_A	c1(c(c([cH]c([cH]1)[F,Cl,Br,I])[F,Cl,Br,I])[OH1])S(=[OX1])(=[OX1])N		['c1(c(c([cH]c([cH]1)[F,Cl,Br,I])[F,Cl,Br,I])[OH1])S(=[OX1])(=[OX1])N']
Sulfonamide_B	c1c(ccc(c1)[NH]S(=[OX1])=[OX1])[OH1]		['c1c(ccc(c1)[NH]S(=[OX1])=[OX1])[OH1]']
Thio_ketone	[#6]-,:[CX3](=[SX1])-,:[#6]		['[#6]-,:[CX3](=[SX1])-,:[#6]']
Het_pyridiniums_A	[$([#7+,#7v4;!$([#7](~[O])~[O])]1([$([OX1,OX1-]),$([CH3]),$([#6H2][C!H0]=[CH2]),$([CH2][CH2][OH1]),$([CH2]C(=[OX1])[#6]),$([CH2]C(=[OX1])[#7!H0]cc),$([CH2][CH3])])=,:[#6]-,:[#6]=,:a-,:[#6]2=,:[#6]1-,:[#6;H]=,:[#6]([H,#7])-,:[#6]=,:[#6]2),$([#7v5;!$([#7](~[O])~[O])]1(=[OX1])=,:[#6]-,:[#6]=,:a-,:[#6]2=,:[#6]1-,:[#6;H]=,:[#6]([H,#7])-,:[#6]=,:[#6]2)]  		['[$([#7+,#7v4;!$([#7](~[O])~[O])]1([$([OX1,OX1-]),$([CH3]),$([#6H2][C!H0]=[CH2]),$([CH2][CH2][OH1]),$([CH2]C(=[OX1])[#6]),$([CH2]C(=[OX1])[#7!H0]cc),$([CH2][CH3])])=,:[#6]-,:[#6]=,:a-,:[#6]2=,:[#6]1-,:[#6;H]=,:[#6]([H,#7])-,:[#6]=,:[#6]2),$([#7v5;!$([#7](~[O])~[O])]1(=[OX1])=,:[#6]-,:[#6]=,:a-,:[#6]2=,:[#6]1-,:[#6;H]=,:[#6]([H,#7])-,:[#6]=,:[#6]2)]']
Anthranil_one_A	[$(c1c(c(ccc1)C(-cc)=[OX1])[NH&!$([NH][CX3]=[OX1])]),$(c1c(c(ccc1)C(-cc)=[OX1])[NH2])]		['[$(c1c(c(ccc1)C(-cc)=[OX1])[NH&!$([NH][CX3]=[OX1])]),$(c1c(c(ccc1)C(-cc)=[OX1])[NH2])]']
Diazox_sulfon_A	N(c1ccccc1)S(=[OX1])(=[OX1])c2c3n[o,s]nc3ccc2		['N(c1ccccc1)S(=[OX1])(=[OX1])c2c3n[o,s]nc3ccc2']
Dyes3A	[#7v4,#7+](-,:[#6]=,:[#6])=,:[#6]-[CH]=CN([CX4])[#6]		['[#7v4,#7+](-,:[#6]=,:[#6])=,:[#6]-[CH]=CN([CX4])[#6]']
Dyes5A	[CH2,CH3][#7](:,-[#6]:[#6])~[#6]-,:[#6]=,:[#6]-[#6]~[#6]:,-[#7]		['[CH2,CH3][#7](:,-[#6]:[#6])~[#6]-,:[#6]=,:[#6]-[#6]~[#6]:,-[#7]']
Rhod_sat_A	[#7]1-,:[#6](=[#16])-,:[#16]-,:[#6X4]-,:[#6]1=[#8]		['[#7]1-,:[#6](=[#16])-,:[#16]-,:[#6X4]-,:[#6]1=[#8]']
Imine_one_fives	[#6]1(=[!#1!#6!R])[#6](=[OX1])[!#1!#6]*=[#6]1		['[#6]1(=[!#1!#6!R])[#6](=[OX1])[!#1!#6]*=[#6]1']
Imine_one_sixes	C1(C(=[OX1])NC(=[OX1])NC1(=[OX1]))=N		['C1(C(=[OX1])NC(=[OX1])NC1(=[OX1]))=N']
Naphth_amino_A	c1ccc4c5c(cccc15)[#7]=,:[#6]-,:[#7]4		['c1ccc4c5c(cccc15)[#7]=,:[#6]-,:[#7]4']
Naphth_amino_B	c1ccc4c5c(cccc15)[N!H0][CX4][N!H0]4		['c1ccc4c5c(cccc15)[N!H0][CX4][N!H0]4']
Thio_dibenzo	[SX1]=[#6]1-,:[#6]=,:[#6]-,:[!#1!#6]-,:[#6]=,:[#6]1		['[SX1]=[#6]1-,:[#6]=,:[#6]-,:[!#1!#6]-,:[#6]=,:[#6]1']
Het_65_A	[OX1]=CC1=C2N=C([CH2,CH3])C=C([OH1])N2N=C1		['[OX1]=CC1=C2N=C([CH2,CH3])C=C([OH1])N2N=C1']
Het_6_tetrazine	N~c1[n,$(c(N))][n,c!H0,$(c[N!H0])]c([N!H0,$([OX2][CH2,CH3])])nn1		['N~c1[n,$(c(N))][n,c!H0,$(c[N!H0])]c([N!H0,$([OX2][CH2,CH3])])nn1']
Imidazole_A	[#7]1-,:[#6](-c2ccccc2)=,:[#6](-c3ccccc3)-,:[#7!H0]-,:[#6]1-ca		['[#7]1-,:[#6](-c2ccccc2)=,:[#6](-c3ccccc3)-,:[#7!H0]-,:[#6]1-ca']
Anthranil_acid_A	c1(C(=[OX1])[OH1])c([N!H0]N=C)cccc1		['c1(C(=[OX1])[OH1])c([N!H0]N=C)cccc1']
Dhp_bis_amino_CN	[NH2]C1=C(C#[NX1])[C!H0](-cc)C(C#[NX1])=C([NH2])S1		['[NH2]C1=C(C#[NX1])[C!H0](-cc)C(C#[NX1])=C([NH2])S1']
Anisol_A	c1(O[CH2,CH3])c([H,CH2,CH3])[cH]c(O[CH2,CH3])c([CH2][$([N!H0]C(=[OX1])[CH2][CH2][CH2,CH3]),$([C!H0]([CH2,CH3])[N!H0]C(=[SX1])[N!H0])])[cH]1		['c1(O[CH2,CH3])c([H,CH2,CH3])[cH]c(O[CH2,CH3])c([CH2][$([N!H0]C(=[OX1])[CH2][CH2][CH2,CH3]),$([C!H0]([CH2,CH3])[N!H0]C(=[SX1])[N!H0])])[cH]1']
Anisol_B	[CH2,CH3](c4c([cH][cH]c([cH]4)[CH2][N!H0][CX4])O[CH2,CH3])		['[CH2,CH3](c4c([cH][cH]c([cH]4)[CH2][N!H0][CX4])O[CH2,CH3])']
Anthranil_acid_B	c3cc(C(=[OX1])[N!H0]c4ccccc4C(=[OX1])[OH1])cc1c3C(=[OX1])N([CH2,CH3])C1=[OX1]		['c3cc(C(=[OX1])[N!H0]c4ccccc4C(=[OX1])[OH1])cc1c3C(=[OX1])N([CH2,CH3])C1=[OX1]']
Anthranil_acid_C	[#6]1(=,:[#6]([NH2])-,:[#7](-c7ccccc7C(=[OX1])[OH1])-,:[#7]=,:[#6]1C=[OX1])[$(C#[NX1]),$(C=S)]		['[#6]1(=,:[#6]([NH2])-,:[#7](-c7ccccc7C(=[OX1])[OH1])-,:[#7]=,:[#6]1C=[OX1])[$(C#[NX1]),$(C=S)]']
Anthranil_acid_D	c12ncccc1-,:[#6]([NH2])=,:[#6](C(=[OX1])~[OX1,O-])-,:[#16]2		['c12ncccc1-,:[#6]([NH2])=,:[#6](C(=[OX1])~[OX1,O-])-,:[#16]2']
Anthranil_acid_E	C1(=[OX1])C(=[CH][NH]c2c(C(=[OX1])[OH1])cccc2)N=C(c3ccccc3)O1		['C1(=[OX1])C(=[CH][NH]c2c(C(=[OX1])[OH1])cccc2)N=C(c3ccccc3)O1']
Anthranil_acid_F	c1([OH1])ccc([N!H0]C(=[OX1])cc)c(c1)C(=[OX1])[OH1]		['c1([OH1])ccc([N!H0]C(=[OX1])cc)c(c1)C(=[OX1])[OH1]']
Anthranil_acid_G	c1([cH][cH]c(O[CH2,CH3])[cH]c1(C(=[OX1])[OH1]))[N!H0]cc		['c1([cH][cH]c(O[CH2,CH3])[cH]c1(C(=[OX1])[OH1]))[N!H0]cc']
Anthranil_acid_H	c1ccc4c(c1C(=[OX1])[OH1])[#7!H0]-,:[#6](=,:[#6]4cc)cc		['c1ccc4c(c1C(=[OX1])[OH1])[#7!H0]-,:[#6](=,:[#6]4cc)cc']
Anthranil_acid_I	c1(oc([#6])[cH][cH]1)C(=[OX1])[N!H0]c1[cH][cH][cH][cH]c1(C(=[OX1])[OH1])		['c1(oc([#6])[cH][cH]1)C(=[OX1])[N!H0]c1[cH][cH][cH][cH]c1(C(=[OX1])[OH1])']
Anthranil_acid_J	[N!H0](cc)c5c(C(=[OX1])[OH1])ccc(n5)-cc		['[N!H0](cc)c5c(C(=[OX1])[OH1])ccc(n5)-cc']
Anthranil_amide_A	c1ccccc1C(=[OX1])[N!H0]c2ccccc2C(=[OX1])[N!H0][N!H0]c3nccs3		['c1ccccc1C(=[OX1])[N!H0]c2ccccc2C(=[OX1])[N!H0][N!H0]c3nccs3']
Azulene	c1ccc4c(cc1)ccc4		['c1ccc4c(cc1)ccc4']
Anil_alk_A	[CH2,CH3]Occ[CH2][N!H0]c1[cH]c2n[cH]n([#6!H0])c2[cH][cH]1		['[CH2,CH3]Occ[CH2][N!H0]c1[cH]c2n[cH]n([#6!H0])c2[cH][cH]1']
Anil_alk_B	[N!H0](c1[cH][cH]c([CH2,CH3])[cH][cH]1)[CH2][CH2]c2[cH][cH]c(O[CH2,CH3])[cH][cH]2		['[N!H0](c1[cH][cH]c([CH2,CH3])[cH][cH]1)[CH2][CH2]c2[cH][cH]c(O[CH2,CH3])[cH][cH]2']
Anil_alk_C	[N!H0](c1ccccc1)C([#6])([#6])c2[cH][cH]c(O[CH2,CH3])[cH][cH]2		['[N!H0](c1ccccc1)C([#6])([#6])c2[cH][cH]c(O[CH2,CH3])[cH][cH]2']
Anil_alk_D	[N!H0](c1[cH][cH]c([C!H0]([CH2,CH3])[CH2,CH3])[cH][cH]1)[CH2][CH2]N([CH2,CH3])[CH2,CH3]		['[N!H0](c1[cH][cH]c([C!H0]([CH2,CH3])[CH2,CH3])[cH][cH]1)[CH2][CH2]N([CH2,CH3])[CH2,CH3]']
Anil_alk_thio	c1ccc2c(c1)C3=C(C([#6])([#6])N2)SSC3=*		['c1ccc2c(c1)C3=C(C([#6])([#6])N2)SSC3=*']
Anil_alk_indane	c1(ccc4c(C6Cc8c(C6N4)cccc8)c1)[CX4]		['c1(ccc4c(C6Cc8c(C6N4)cccc8)c1)[CX4]']
Anil_di_alk_F	c1c(ccc(N([H,CX4])([H,CX4]))c1)[CX4]c2ccc(cc2)N([H,CX4])([H,CX4])		['c1c(ccc(N([H,CX4])([H,CX4]))c1)[CX4]c2ccc(cc2)N([H,CX4])([H,CX4])']
Anil_di_alk_J	[CH2,CH3][#7]([CH2,CH3])c1[cH][cH]c([#6!H0]=[#7][#7]=[#6]([#6])-cc)[cH][cH]1		['[CH2,CH3][#7]([CH2,CH3])c1[cH][cH]c([#6!H0]=[#7][#7]=[#6]([#6])-cc)[cH][cH]1']
Anil_di_alk_I	[cH]1c([N!H0]C(=[OX1])c2ccccc2)[cH]c(N([CH2,CH3])[CH2,CH3])[cH][cH]1		['[cH]1c([N!H0]C(=[OX1])c2ccccc2)[cH]c(N([CH2,CH3])[CH2,CH3])[cH][cH]1']
Anil_di_alk_M	[cH]1c([cH]nc7c1[cH][cH][cH][cH]7)[CH2]N2c3c([CH2][CH2]2)[cH][cH][cH][cH]3		['[cH]1c([cH]nc7c1[cH][cH][cH][cH]7)[CH2]N2c3c([CH2][CH2]2)[cH][cH][cH][cH]3']
Anil_di_alk_N	c12[cH][cH][cH][cH]c1[C!H0]=[C!H0]C3C(C#[NX1])[CH2][C!H0]N23		['c12[cH][cH][cH][cH]c1[C!H0]=[C!H0]C3C(C#[NX1])[CH2][C!H0]N23']
Anil_di_alk_ene_B	[CH2,CH3]N([CH2,CH3])C1=Cc2ccccc2[CH2]1		['[CH2,CH3]N([CH2,CH3])C1=Cc2ccccc2[CH2]1']
Anil_di_alk_furan_B	[CH2,CH3]N([CH2,CH3])c1[cH][cH]c(o1)[C!H0]=CC#[NX1]		['[CH2,CH3]N([CH2,CH3])c1[cH][cH]c(o1)[C!H0]=CC#[NX1]']
Anil_di_alk_indol	c12[cH][cH]c(N([CH2,CH3])[CH2,CH3])[cH]c1-,:[#6](S(=[OX1])=[OX1])=,:[#6H]-,:[#7!H0]2		['c12[cH][cH]c(N([CH2,CH3])[CH2,CH3])[cH]c1-,:[#6](S(=[OX1])=[OX1])=,:[#6H]-,:[#7!H0]2']
Anil_no_alk_indol_A	c12[cH][cH]c([NH2])[cH]c1[cH][cH]n2[CH2,CH3]		['c12[cH][cH]c([NH2])[cH]c1[cH][cH]n2[CH2,CH3]']
Anil_NH_alk_A	c1([N!H0][CH2,CH3])[cH][cH]c2c([cH]1)[#7!H0]-,:[#6](=[OX1])-,:[#7!H0]2		['c1([N!H0][CH2,CH3])[cH][cH]c2c([cH]1)[#7!H0]-,:[#6](=[OX1])-,:[#7!H0]2']
Anil_NH_alk_B	[N!H0](c1ccacc1)c2ccc([N!H0][C!H0])cc2		['[N!H0](c1ccacc1)c2ccc([N!H0][C!H0])cc2']
Anil_NH_alk_C	[C!H0][N!H0]c1[cH][cH][cH][cH]c1[N!H0][C!H0]		['[C!H0][N!H0]c1[cH][cH][cH][cH]c1[N!H0][C!H0]']
Anil_NH_alk_D	[NH2]c1c([N!H0][C!H0]([#6])[C!H0][CH2,CH3])c[cH][cH][cH]1		['[NH2]c1c([N!H0][C!H0]([#6])[C!H0][CH2,CH3])c[cH][cH][cH]1']
Anil_NH_no_alk_A	n1[cH]c([NH2])[cH][cH]c1([N!H0]cc)		['n1[cH]c([NH2])[cH][cH]c1([N!H0]cc)']
Anil_NH_no_alk_B	[NH2]c1c([N!H0]S(=[OX1])=[OX1])[cH]c([N!H0][CH2,CH3])c([F,Cl,Br,I])[cH]1		['[NH2]c1c([N!H0]S(=[OX1])=[OX1])[cH]c([N!H0][CH2,CH3])c([F,Cl,Br,I])[cH]1']
Anil_OH_alk_A	c1ccccc1[CH2][N!H0]c2[cH][cH]c([OH1])[cH][cH]2		['c1ccccc1[CH2][N!H0]c2[cH][cH]c([OH1])[cH][cH]2']
Anil_OH_no_alk_A	[NH2]c1c([OH1])cc(S(=[OX1])(=[OX1])[OH1])cc1		['[NH2]c1c([OH1])cc(S(=[OX1])(=[OX1])[OH1])cc1']
Anil_OH_no_alk_B	c1([NH2])c([OH1])c(C=[OX1])[cH]c2[cH][cH][cH][cH]c12		['c1([NH2])c([OH1])c(C=[OX1])[cH]c2[cH][cH][cH][cH]c12']
Anil_OC_alk_A	[cH]1[cH][cH]c2c([cH]1)c3c(o2)[cH]c([N!H0][CH2,CH3])c(O[CH2,CH3])[cH]3		['[cH]1[cH][cH]c2c([cH]1)c3c(o2)[cH]c([N!H0][CH2,CH3])c(O[CH2,CH3])[cH]3']
Anil_OC_alk_B	c2ccccc2N1C(=[OX1])C([N!H0]c2ccc(O[CH2,CH3])cc2)=C([F,Cl,Br,I])C1=[OX1]		['c2ccccc2N1C(=[OX1])C([N!H0]c2ccc(O[CH2,CH3])cc2)=C([F,Cl,Br,I])C1=[OX1]']
Anil_OC_alk_C	[H,CH2,CH3]Oc1[cH][cH][cH][cH]c1[N!H0][CH2]c2nccn2		['[H,CH2,CH3]Oc1[cH][cH][cH][cH]c1[N!H0][CH2]c2nccn2']
Anil_OC_alk_D	[CH2,CH3]Oc1[cH][cH]c([CH2,CH3])[cH]c1[NH][CH2]c2c([CH2,CH3,$(O[CH2,CH3])])cccc2		['[CH2,CH3]Oc1[cH][cH]c([CH2,CH3])[cH]c1[NH][CH2]c2c([CH2,CH3,$(O[CH2,CH3])])cccc2']
Anil_OC_alk_E	[CH2,CH3]Oc1[cH][cH][cH][cH]c1[N!H0][CH2][C!H0]([OH1])[CH2,CH3]		['[CH2,CH3]Oc1[cH][cH][cH][cH]c1[N!H0][CH2][C!H0]([OH1])[CH2,CH3]']
Anil_OC_alk_F	[CH2,CH3]Oc1[cH][cH][cH][cH]c1[N!H0][C!H0]([#16])C=[OX1]		['[CH2,CH3]Oc1[cH][cH][cH][cH]c1[N!H0][C!H0]([#16])C=[OX1]']
Anil_OC_no_alk_B	c1ccc4c(c1Oc8[cH][cH]c([cH][cH]8)[N!H0])cccc4		['c1ccc4c(c1Oc8[cH][cH]c([cH][cH]8)[N!H0])cccc4']
Anil_OC_no_alk_C	[NH2]c1ncccc1O[CH2]cc		['[NH2]c1ncccc1O[CH2]cc']
Anil_no_alk_A	[NH2]c1c(N=[#6]2-,:[#6!H0]=,:[#6]~[#6]~[#6]=,:[#6]2)[cH][cH][cH][cH]1		['[NH2]c1c(N=[#6]2-,:[#6!H0]=,:[#6]~[#6]~[#6]=,:[#6]2)[cH][cH][cH][cH]1']
Anil_no_alk_B	[NH2]c1c(n2cccc2)[cH]c([CH2,CH3])c([CH2,CH3])[cH]1		['[NH2]c1c(n2cccc2)[cH]c([CH2,CH3])c([CH2,CH3])[cH]1']
