Name	Group	SMARTS	Author	Article	Alert_ID	Reject	Accept
Phosphorus halogen derivatives (7)	X=F,Cl,Br,I	[Pv5X4](=[SX1])([F,Cl,Br,I])([#16])[#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA485		['[Pv5X4](=[SX1])([F,Cl,Br,I])([#16])[#6]']
Phosphorus V derivatives		[Pv5X4]([!#1])([!#1])([!#1])=[NX2]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA486		['[Pv5X4]([!#1])([!#1])([!#1])=[NX2]']
Isocyanates		[NX2]=[CX2]=[OX1]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA487		['[NX2]=[CX2]=[OX1]']
Isothiocyanates		[NX2]=[CX2]=[SX1]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA488		['[NX2]=[CX2]=[SX1]']
Carbodiimides		[#6][NX2]=[CX2]=[NX2][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA489		['[#6][NX2]=[CX2]=[NX2][#6]']
Thiocyanates		[SX2][CX2]#[NX1]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA490		['[SX2][CX2]#[NX1]']
Sulfonylhalides	X=F,Cl,Br,I	[#6][Sv6X4](=[OX1])(=[OX1])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA491		['[#6][Sv6X4](=[OX1])(=[OX1])[F,Cl,Br,I]']
Sulfonylanhydrides		[#6][Sv6X4](=[OX1])(=[OX1])[OX2][Sv6X4](=[OX1])(=[OX1])[#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA492		['[#6][Sv6X4](=[OX1])(=[OX1])[OX2][Sv6X4](=[OX1])(=[OX1])[#6]']
Alkylsulfonates		[#6][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA493		['[#6][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]']
Alkylsulfates		[#6,#1][OX2,OH1][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA494		['[#6,#1][OX2,OH1][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]']
All types of 3-valent phosphorus and similar (1)		[Pv3X3]([#8])([#8])[#8]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA495		['[Pv3X3]([#8])([#8])[#8]']
All types of 3-valent phosphorus and similar (2)	X=F,Cl,Br,I	[Pv3X3]([#8])([#8])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA496		['[Pv3X3]([#8])([#8])[F,Cl,Br,I]']
All types of 3-valent phosphorus and similar (3)	X=F,Cl,Br,I	[Pv3X3]([#8])([#6])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA497		['[Pv3X3]([#8])([#6])[F,Cl,Br,I]']
All types of 3-valent phosphorus and similar (4)	X=F,Cl,Br,I	[Pv3X3]([#6])([#6])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA498		['[Pv3X3]([#6])([#6])[F,Cl,Br,I]']
All types of 3-valent phosphorus and similar (5)		[Pv3X3]([#6])([#6])([#6])	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA499		['[Pv3X3]([#6])([#6])([#6])']
All types of 3-valent phosphorus and similar (6)	X=F,Cl,Br,I	[Pv3X3]([#8])([#7])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA500		['[Pv3X3]([#8])([#7])[F,Cl,Br,I]']
All types of 3-valent phosphorus and similar (7)	X=F,Cl,Br,I	[Pv3X3]([#7])([#7])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA501		['[Pv3X3]([#7])([#7])[F,Cl,Br,I]']
All types of 3-valent phosphorus and similar (8)	X=F,Cl,Br,I	[#16][Pv3X3]([#6])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA502		['[#16][Pv3X3]([#6])[F,Cl,Br,I]']
All types of 3-valent phosphorus and similar (9)		[Pv3X3]([#7])([#7])[#7]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA503		['[Pv3X3]([#7])([#7])[#7]']
All types of 3-valent phosphorus and similar (10)		[PX4+]([#6])([#6])([#6])([#6])	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA504		['[PX4+]([#6])([#6])([#6])([#6])']
Hydroxamic acid haloanhydrides	X=F,Cl,Br	[CX3]([#6])([F,Cl,Br])=[NX2][#8]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA505		['[CX3]([#6])([F,Cl,Br])=[NX2][#8]']
Halothioanhydrides	X=F,Cl,Br,I	[#6][CX3](=[SX1])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA506		['[#6][CX3](=[SX1])[F,Cl,Br,I]']
Halocarbonates	X=F,Cl,Br,I	[#8][CX3](=[OX1])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA507		['[#8][CX3](=[OX1])[F,Cl,Br,I]']
Halocarbamates	X=F,Cl,Br,I	[#7][CX3](=[OX1])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA508		['[#7][CX3](=[OX1])[F,Cl,Br,I]']
Isocyanides		[#6][$([NX2+]#[CX1-]),$([NX2]#[CX1])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA509		['[#6][$([NX2+]#[CX1-]),$([NX2]#[CX1])]']
Azides		[$([NX2]=[NX2+]=[NX1-]),$(N=[NX2+]=N),$([NX2-]-[NX2+]#[NX1])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA510		['[$([NX2]=[NX2+]=[NX1-]),$(N=[NX2+]=N),$([NX2-]-[NX2+]#[NX1])]']
Thione esters		[#6,#1][CX3](=[SX1])[OX2][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA511		['[#6,#1][CX3](=[SX1])[OX2][#6]']
Acylsulfides		[#6,#1][CX3](=[OX1])[SX2][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA512		['[#6,#1][CX3](=[OX1])[SX2][#6]']
Thiones		[#6][CX3](=[SX1])[#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA513		['[#6][CX3](=[SX1])[#6]']
Thioamides		[#6][CX3](=[SX1])[#7]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA514		['[#6][CX3](=[SX1])[#7]']
Peroxides		[OX2][OX2]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA515		['[OX2][OX2]']
Acyclic disulfides and polysulfides		[SX2!R][SX2!R]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA516		['[SX2!R][SX2!R]']
Nitroso		[#6][NX2]=[OX1]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA517		['[#6][NX2]=[OX1]']
Nitrates		[#6][OX2][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA518		['[#6][OX2][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]']
N-Nitro		[#7][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA519		['[#7][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]']
N-Nitroso		[#7][NX2]=[OX1]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA520		['[#7][NX2]=[OX1]']
Azo		[#6][NX2]=[NX2][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA521		['[#6][NX2]=[NX2][#6]']
Azoxy		[#6][$([NX2]=[NX3+]([O-])[#6]),$([NX2]=[NX3](=[OX1])[#6])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA522		['[#6][$([NX2]=[NX3+]([O-])[#6]),$([NX2]=[NX3](=[OX1])[#6])]']
Nitroso dimers		[$([#6][NX3+]([OX1-])=[NX3+]([OX1-])[#6]),$([#6][NX3](=[OX1])=[NX3](=[OX1])[#6])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA523		['[$([#6][NX3+]([OX1-])=[NX3+]([OX1-])[#6]),$([#6][NX3](=[OX1])=[NX3](=[OX1])[#6])]']
Haloamines	X=F,Cl,Br	[#6][NX3][F,Cl,Br]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA524		['[#6][NX3][F,Cl,Br]']
Sulfenyl halides	X=F,Cl,Br,I	[#6][Sv2X2][F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA525		['[#6][Sv2X2][F,Cl,Br,I]']
Sulfinyl halides	X=F,Cl,Br,I	[#6][Sv4X3](=[OX1])[F,Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA526		['[#6][Sv4X3](=[OX1])[F,Cl,Br,I]']
Diazonium salts		[$([NX2+]#[NX1]),$([NX2]#N)]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA527		['[$([NX2+]#[NX1]),$([NX2]#N)]']
Cyclic and linear haloamidines	X=Cl,Br,I	[CX3](=[#7])([#7])[Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA528		['[CX3](=[#7])([#7])[Cl,Br,I]']
Aldehydes		[#6,#1][CX3]([H])=[OX1]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA529		['[#6,#1][CX3]([H])=[OX1]']
Aldimines and ketimines		[#6][CX3]=[NX2][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA530		['[#6][CX3]=[NX2][#6]']
Hydrazines		[#6][NX3;!$([NX3](=[OX1])=[OX1]);!$([NX3+](=[OX1])[O-])][NX3;!$([NX3](=[OX1])=[OX1]);!$([NX3+](=[OX1])[O-])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA531		['[#6][NX3;!$([NX3](=[OX1])=[OX1]);!$([NX3+](=[OX1])[O-])][NX3;!$([NX3](=[OX1])=[OX1]);!$([NX3+](=[OX1])[O-])]']
Hydrazones and similar		[CX3]=[NX2][NX3][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA532		['[CX3]=[NX2][NX3][#6]']
Hydroxylamines		[OH1][NX3][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA533		['[OH1][NX3][#6]']
N-Oxides		[$([OX1-,OH1][#7X4+]([*])([*])([*])),$([OX1]=[#7X4v5]([*])([*])([*])),$([OX1]=[Nv5X3&!$([Nv5X3](=[OX1])=[OX1])](=[*])([*])),$([OX1-,OH1][#7X3+R](~[R])(~[R])),$([OX1]=[#7v5X3R](~[R])(~[R]))]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA534		['[$([OX1-,OH1][#7X4+]([*])([*])([*])),$([OX1]=[#7X4v5]([*])([*])([*])),$([OX1]=[Nv5X3&!$([Nv5X3](=[OX1])=[OX1])](=[*])([*])),$([OX1-,OH1][#7X3+R](~[R])(~[R])),$([OX1]=[#7v5X3R](~[R])(~[R]))]']
Aminals		N[CX4]N	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA535		['N[CX4]N']
Ammonium salts		[NX4+]([#6])([#6])([#6])([#6])	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA536		['[NX4+]([#6])([#6])([#6])([#6])']
Sulfonium salts		[SX3+]([#6])([#6])([#6])	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA537		['[SX3+]([#6])([#6])([#6])']
¦Á-Haloketones and similar	X=Cl,Br,I	[#6][CX3](=[OX1])[CX4][Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA538		['[#6][CX3](=[OX1])[CX4][Cl,Br,I]']
¦Â-Haloamines	X=Cl,Br,I	[NX3][CX4][CX4][Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA539		['[NX3][CX4][CX4][Cl,Br,I]']
¦Â-Halosulfides	X=Cl,Br,I	[Sv2X2][CX4][CX4][Cl,Br,I]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA540		['[Sv2X2][CX4][CX4][Cl,Br,I]']
Acrylates and similar	MichaelacceptorstypeI	[CX3](=[OX1])([#8])[CX3]=[CX3]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA541		['[CX3](=[OX1])([#8])[CX3]=[CX3]']
Acrylamides	MichaelacceptorstypeII	[CX3](=[OX1])([#7])[CX3]=[CX3]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA542		['[CX3](=[OX1])([#7])[CX3]=[CX3]']
Vinylketones and similar	MichaelacceptorstypeIII	[CX3](=[OX1])([#6])[CX3]=[CX3]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA543		['[CX3](=[OX1])([#6])[CX3]=[CX3]']
Vinylsulfones and similar	MichaelacceptorstypeIV	[Sv6X4](=[OX1])(=[OX1])[CX3]=[CX3]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA544		['[Sv6X4](=[OX1])(=[OX1])[CX3]=[CX3]']
Nitrovinyl	MichaelacceptorstypeV	[CX3]=[CX3][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA545		['[CX3]=[CX3][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]']
Acrylonitriles		[NX1]#CC=C	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA546		['[NX1]#CC=C']
Vinylphosphonates and similar		[Pv5X4](=[OX1])([#8])([#8])[CX3]=[CX3]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA547		['[Pv5X4](=[OX1])([#8])([#8])[CX3]=[CX3]']
Vinylpyridines and similar	MichaelacceptorstypeVIII	[$(n1c([CX3]=[CX3])cccc1),$(n1cc([CX3]=[CX3])ccc1),$(n1ccc([CX3]=[CX3])cc1)]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA548		['[$(n1c([CX3]=[CX3])cccc1),$(n1cc([CX3]=[CX3])ccc1),$(n1ccc([CX3]=[CX3])cc1)]']
Cyclic maleimide-like Michael acceptors	MichaelacceptorstypeIX	C1(=[OX1])C=CC(=[OX1])[NX3]1	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA549		['C1(=[OX1])C=CC(=[OX1])[NX3]1']
Ketenes		[CX3]=[CX2]=[OX1]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA550		['[CX3]=[CX2]=[OX1]']
Allenes		C=C=C	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA551		['C=C=C']
Oxiranes		[CX4]1[OX2][CX4]1	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA552		['[CX4]1[OX2][CX4]1']
Thiiranes		[CX4]1[SX2][CX4]1	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA553		['[CX4]1[SX2][CX4]1']
Aziridines		[CX4]1[NX3][CX4]1	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA554		['[CX4]1[NX3][CX4]1']
Oxetanes		[CX4]1[OX2][CX4][CX4]1	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA555		['[CX4]1[OX2][CX4][CX4]1']
Thietanes		[CX4]1[SX2][CX4][CX4]1	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA556		['[CX4]1[SX2][CX4][CX4]1']
Selen in chain		[Sev2X2]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA557		['[Sev2X2]']
O-Silyl derivatives		[Si]([#8])([#6])([#6])([#6])	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA558		['[Si]([#8])([#6])([#6])([#6])']
N-Silyl derivatives		[Si]([#7])([#6])([#6])([#6])	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA559		['[Si]([#7])([#6])([#6])([#6])']
Nitro-haloarenes	X=F,Cl,Br,I	[$([F,Cl,Br,I]c1c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cccc1),$([F,Cl,Br,I]c1cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])ccc1),$([F,Cl,Br,I]c1ccc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA560		['[$([F,Cl,Br,I]c1c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cccc1),$([F,Cl,Br,I]c1cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])ccc1),$([F,Cl,Br,I]c1ccc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]']
Dinitroarenes		[$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cccc1),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])ccc1),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])ccc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA561		['[$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cccc1),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])ccc1),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])ccc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]']
Benzylhalogenides and similar	X=Cl,Br,I	c1ccccc1([CX4][Cl,Br,I])	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA562		['c1ccccc1([CX4][Cl,Br,I])']
Halomethyl ethers	X=F,Cl,Br,I	[F,Cl,Br,I][CX4][#8]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA563		['[F,Cl,Br,I][CX4][#8]']
Halomethyl thioethers	X=F,Cl,Br,I	[F,Cl,Br,I][CX4][#16]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA564		['[F,Cl,Br,I][CX4][#16]']
Halomethyl amines	X=F,Cl,Br,I	[F,Cl,Br,I][CX4][#7]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA565		['[F,Cl,Br,I][CX4][#7]']
Iodoso and similar hypervalent compounds		[OX1]=[I!X1][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA566		['[OX1]=[I!X1][#6]']
Linear thioureas		N[CX3](=[SX1])N	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA567		['N[CX3](=[SX1])N']
Linear dithiocarbamates		N[CX3](=[SX1])S	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA568		['N[CX3](=[SX1])S']
Trithiocarbonates		[CX3](=[SX1])(S)S	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA569		['[CX3](=[SX1])(S)S']
Thioester		[CX3](=[SX1])([#6])S	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA570		['[CX3](=[SX1])([#6])S']
Bunte salts		[Sv6X4](=[OX1])([#8])([#8])[SX2][#6]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA571		['[Sv6X4](=[OX1])([#8])([#8])[SX2][#6]']
Positively charged N-heterocycles		[#7v4X3R]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA572		['[#7v4X3R]']
Haloquinones and similar	X=Cl,Br,I	[$([#6]1([F,Cl,Br,I])=,:[#6]-,:[#6](=[OX1])-,:[#6]=,:[#6]-,:[#6]1(=[OX1])),$([#6]1(=[OX1])-,:[#6](=[OX1])-,:[#6]([F,Cl,Br,I])=,:[#6]-,:[#6]=,:[#6]1),$([#6]1(=[OX1])-,:[#6](=[OX1])-,:[#6]=,:[#6]([F,Cl,Br,I])-,:[#6]=,:[#6]1)]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA573		['[$([#6]1([F,Cl,Br,I])=,:[#6]-,:[#6](=[OX1])-,:[#6]=,:[#6]-,:[#6]1(=[OX1])),$([#6]1(=[OX1])-,:[#6](=[OX1])-,:[#6]([F,Cl,Br,I])=,:[#6]-,:[#6]=,:[#6]1),$([#6]1(=[OX1])-,:[#6](=[OX1])-,:[#6]=,:[#6]([F,Cl,Br,I])-,:[#6]=,:[#6]1)]']
Organometallic compounds		[$([Te]~[#6]),$([As]~[#6]),$([Ge]~[#6]),$([Hg]~[#6]),$([Co]~[#6]),$([Fe]~[#6]),$([Mn]~[#6]),$([Cr]~[#6]),$([Ti]~[#6]),$([Sn]~[#6])]	ChemDiv, 	Reactive, unstable, and often toxic chemical groups by ChemDiv	TA574		['[$([Te]~[#6]),$([As]~[#6]),$([Ge]~[#6]),$([Hg]~[#6]),$([Co]~[#6]),$([Fe]~[#6]),$([Mn]~[#6]),$([Cr]~[#6]),$([Ti]~[#6]),$([Sn]~[#6])]']
Three-membered heterocycles	SaturatedandunsaturatedN,O,S-containing3-memberedheterocycles;R=anyatom/group	[#6]1~[#6][#7,#8,#16]1	Life_Chemicals, 	Toxic fragments in molecular structures	TA859		['[#6]1~[#6][#7,#8,#16]1']
Thioles	R=anyatom/group	[Sv2X2H1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA860		['[Sv2X2H1]']
Disulphides	R=anyatom/group	SS	Life_Chemicals, 	Toxic fragments in molecular structures	TA861		['SS']
Peroxides	R=anyatom/group	OO	Life_Chemicals, 	Toxic fragments in molecular structures	TA862		['OO']
Aldehydes	R=anyatom/group	[CX3!H0]=[OX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA863		['[CX3!H0]=[OX1]']
Chlor(brom)anhydrides		[CX3](=[OX1])[Cl,Br]	Life_Chemicals, 	Toxic fragments in molecular structures	TA864		['[CX3](=[OX1])[Cl,Br]']
Sulphonic acids/esters	R1,R2=anyatom/group	S(=O)(=O)O	Life_Chemicals, 	Toxic fragments in molecular structures	TA865		['S(=O)(=O)O']
Trihalogensubstituted ketones	R=anyatom/group;X=F,Cl,Br,I	[CX3](=[OX1])[CX4]([F,Cl,Br,I])([F,Cl,Br,I])[F,Cl,Br,I]	Life_Chemicals, 	Toxic fragments in molecular structures	TA866		['[CX3](=[OX1])[CX4]([F,Cl,Br,I])([F,Cl,Br,I])[F,Cl,Br,I]']
Monohalogen substituted ketones	R=anyatom/group;X=Cl,Br,I	[CX3](=[OX1])C[Cl,Br,I]	Life_Chemicals, 	Toxic fragments in molecular structures	TA867		['[CX3](=[OX1])C[Cl,Br,I]']
Alkylhalides	R=alkylcarbon;X=Cl,Br,I	[CX4][Br,Cl,I]	Life_Chemicals, 	Toxic fragments in molecular structures	TA868		['[CX4][Br,Cl,I]']
Sulphonhalogenanhydrides	R=anyatom/group;X=F,Cl,Br,I	S(=[OX1])(=[OX1])[F,Cl,Br,I]	Life_Chemicals, 	Toxic fragments in molecular structures	TA869		['S(=[OX1])(=[OX1])[F,Cl,Br,I]']
Sulphonic acid	R=anyatom/group	[Sv6X4](=[OX1])(=[OX1])[OH1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA870		['[Sv6X4](=[OX1])(=[OX1])[OH1]']
Phosphorus		P	Life_Chemicals, 	Toxic fragments in molecular structures	TA871		['P']
